pair,hour,hold,side,dow,n_tr,mean_tr,t_tr,n_te,mean_te,t_te,n,mean
EURJPY,15,24,-1,,1585,-1.8449842271293497,-0.9108049734088349,823,-0.5198055893074128,-0.277646159317293,2408,-1.3920681063123006
EURJPY,16,24,1,,1587,1.2266540642722379,0.6041050572760298,823,0.09550425273391697,0.049902079988293886,2410,0.8403734439834254
EURJPY,16,24,-1,,1587,-1.626654064272235,-0.8010978606657728,823,-0.4955042527339149,-0.25890672034635254,2410,-1.2403734439834229
EURJPY,17,24,1,,1587,0.9775047258979173,0.48861602017178113,823,0.05771567436209461,0.03101183426391896,2410,0.6634024896265555
EURJPY,17,24,-1,,1587,-1.3775047258979132,-0.6885602280007277,823,-0.4577156743620929,-0.2459401677308926,2410,-1.0634024896265521
EURJPY,18,24,1,,1587,1.1775677378702039,0.58925427298946,823,0.019562575941653337,0.010583040736852638,2410,0.7821161825726117
EURJPY,18,24,-1,,1587,-1.577567737870199,-0.7894140613529563,823,-0.41956257594165125,-0.22697664387822206,2410,-1.1821161825726076
EURJPY,19,24,1,,1587,1.0434782608695745,0.51249334804483,823,0.08080194410692408,0.043420860209488925,2410,0.714730290456437
EURJPY,19,24,-1,,1587,-1.4434782608695704,-0.7089491314620111,823,-0.4808019441069211,-0.25837044187811997,2410,-1.1147302904564333
EURJPY,20,24,1,,1587,0.9412098298676833,0.45678395519111586,823,0.07278250303768562,0.03906752119229807,2410,0.6446473029045763
EURJPY,20,24,-1,,1587,-1.3412098298676807,-0.6509102554892452,823,-0.4727825030376831,-0.2537758346564244,2410,-1.0446473029045735
EURJPY,21,24,1,,1588,0.9941435768262452,0.482724790777663,823,-0.03693803159169822,-0.019129999500066733,2411,0.6421816673579883
EURJPY,21,24,-1,,1588,-1.3941435768262416,-0.6769521849006462,823,-0.3630619684082979,-0.18802775824429552,2411,-1.0421816673579845
EURJPY,22,24,1,,1587,1.0536862003781078,0.5189146928068901,822,0.28698296836984605,0.15174545377051568,2409,0.7920713989207433
EURJPY,22,24,-1,,1587,-1.453686200378105,-0.7159049134705668,822,-0.6869829683698432,-0.36324992685123775,2409,-1.1920713989207405
EURJPY,23,24,1,,1588,1.0974181360201278,0.5514600438286024,822,0.026642335766422363,0.0143546421823422,2410,0.7321991701244657
EURJPY,23,24,-1,,1588,-1.497418136020125,-0.7524627521776773,822,-0.4266423357664198,-0.22987091385148647,2410,-1.132199170124463
GBPJPY,0,1,1,,1587,0.4247637051039994,0.6488356333481802,825,-0.3370909090909748,-0.43729389444749955,2412,0.164179104477609
GBPJPY,0,1,-1,,1587,-0.8247637051039993,-1.2598441781477587,825,-0.06290909090902543,-0.08160932442214017,2412,-0.564179104477609
GBPJPY,1,1,1,,1587,0.6918084436043035,1.3235235014656506,825,0.2235151515152822,0.3589120224243271,2412,0.5316334991708697
GBPJPY,1,1,-1,,1587,-1.0918084436043043,-2.088777822196476,825,-0.6235151515152828,-1.0012166178687896,2412,-0.9316334991708705
GBPJPY,2,1,1,,1584,-0.06742424242423016,-0.14128724462145387,825,-0.10351515151509409,-0.19823105164867708,2409,-0.07978414279781369
GBPJPY,2,1,-1,,1584,-0.3325757575757697,-0.6969112403239528,825,-0.29648484848490664,-0.5677671572986279,2409,-0.3202158572021864
GBPJPY,3,1,1,,1580,0.8212025316455633,1.9108570780115868,825,-1.0368484848485828,-1.9939672732947302,2405,0.18382536382532608
GBPJPY,3,1,-1,,1580,-1.221202531645564,-2.841617519863867,825,0.6368484848485823,1.2247257486428718,2405,-0.5838253638253267
GBPJPY,4,1,1,,1578,0.2640684410646218,0.6096071041448737,821,0.4950060901340245,0.9857918955300388,2399,0.34310129220508856
GBPJPY,4,1,-1,,1578,-0.6640684410646226,-1.5330148414529368,821,-0.8950060901340255,-1.7823816063864324,2399,-0.7431012922050894
GBPJPY,5,1,1,,1520,-0.5073026315789491,-1.3571348243175367,822,-1.5951338199513543,-3.525345029549997,2342,-0.88911187019642
GBPJPY,5,1,-1,,1520,0.1073026315789482,0.2870557513243304,822,1.1951338199513537,2.641320131963032,2342,0.48911187019641933
GBPJPY,6,1,1,,1533,1.5461839530332238,3.712499574031398,810,-0.02209876543211972,-0.05892034291053726,2343,1.0040119504907874
GBPJPY,6,1,-1,,1533,-1.9461839530332241,-4.672928523445447,810,-0.377901234567881,-1.007570780161865,2343,-1.404011950490788
GBPJPY,7,1,1,,1580,1.0393037974683095,2.4908412804274356,821,3.7381242387332367,4.579946725901176,2401,1.962140774677183
GBPJPY,7,1,-1,,1580,-1.43930379746831,-3.449498907386944,821,-4.138124238733238,-5.0700263951048115,2401,-2.362140774677184
GBPJPY,8,1,1,,1579,-0.5089930335655537,-0.8953433429055034,821,1.9768574908648946,4.206047210360767,2400,0.3413750000000288
GBPJPY,8,1,-1,,1579,0.10899303356555301,0.1917240130820489,821,-2.376857490864894,-5.057104452432489,2400,-0.7413750000000291
GBPJPY,9,1,1,,1579,-0.14344521849269307,-0.2784671937477232,821,-0.959805115712539,-1.7950284638116456,2400,-0.42270833333331537
GBPJPY,9,1,-1,,1579,-0.2565547815073076,-0.49804441583766973,821,0.5598051157125383,1.0469480735632324,2400,0.022708333333314717
GBPJPY,10,1,1,,1578,-0.5312420785804782,-1.0145836390703236,821,-1.0412911084044263,-1.7961987252790252,2399,-0.7057940808670399
GBPJPY,10,1,-1,,1578,0.1312420785804781,0.2506504493039004,821,0.6412911084044255,1.106209648917334,2399,0.3057940808670395
GBPJPY,11,1,1,,1580,-1.348354430379726,-1.468663957401275,821,0.24141291108406046,0.6045988012140305,2401,-0.8047480216576232
GBPJPY,11,1,-1,,1580,0.9483544303797251,1.032973185209376,821,-0.6414129110840612,-1.6063659370297438,2401,0.40474802165762247
GBPJPY,12,1,1,,1580,-0.1937341772151977,-0.3766287328131392,821,-0.4563946406820556,-1.313087955247072,2401,-0.28354852144938775
GBPJPY,12,1,-1,,1580,-0.2062658227848024,-0.40099086580788146,821,0.05639464068205542,0.1622523947902376,2401,-0.11645147855061237
GBPJPY,13,1,1,,1583,-0.9268477574225966,-2.165061758682205,824,-0.43410194174762495,-1.202026691885609,2407,-0.7581636892397231
GBPJPY,13,1,-1,,1583,0.5268477574225962,1.230685323569336,824,0.03410194174762441,0.09442815220025905,2407,0.3581636892397226
GBPJPY,14,1,1,,1583,0.23139608338596998,0.45844220555873705,824,0.009466019417506492,0.02487459187661348,2407,0.15542168674699453
GBPJPY,14,1,-1,,1583,-0.6313960833859704,-1.2509226984874846,824,-0.40946601941750704,-1.075985551172148,2407,-0.555421686746995
GBPJPY,15,1,1,,1585,-0.5939432176656023,-1.07657226066669,824,0.4974514563106601,0.940179994162899,2409,-0.22063096720630793
GBPJPY,15,1,-1,,1585,0.19394321766560146,0.3515384671010456,824,-0.8974514563106611,-1.6961773741973083,2409,-0.179369032793693
GBPJPY,16,1,1,,1587,0.1908632640201519,0.2670820619345055,824,-1.1858009708737494,-1.6071491436217202,2411,-0.27963500622148
GBPJPY,16,1,-1,,1587,-0.5908632640201518,-0.8268169345526455,824,0.7858009708737491,1.065017982289476,2411,-0.12036499377851992
GBPJPY,17,1,1,,1587,-1.2356647763075348,-1.5838566067873951,824,-0.2673543689320349,-0.34858142371582457,2411,-0.9047283284944234
GBPJPY,17,1,-1,,1587,0.8356647763075354,1.0711425965943266,824,-0.1326456310679654,-0.17294575402696963,2411,0.5047283284944235
GBPJPY,18,1,1,,1587,-0.010964083175779677,-0.01689333961275317,824,0.9089805825242666,1.3062134538940449,2411,0.30344255495646344
GBPJPY,18,1,-1,,1587,-0.38903591682422073,-0.59942229177799,824,-1.3089805825242675,-1.8810171313352737,2411,-0.703442554956464
GBPJPY,19,1,1,,1587,0.21965973534971647,0.3611215084478803,824,-0.006067961165087158,-0.009539556817865944,2411,0.14251347988385243
GBPJPY,19,1,-1,,1587,-0.6196597353497174,-1.0187231537798223,824,-0.39393203883491384,-0.619308028611857,2411,-0.5425134798838533
GBPJPY,20,1,1,,1587,-0.19256458727158404,-0.3075660076671726,824,-0.40970873786409645,-0.5866638579201047,2411,-0.26677727084198233
GBPJPY,20,1,-1,,1587,-0.2074354127284162,-0.33131783286659316,824,0.009708737864095571,0.013901987154529847,2411,-0.13322272915801814
GBPJPY,21,1,1,,1588,0.351133501259463,0.5357552119261108,824,-0.66432038834948,-0.9297788729978284,2412,0.004228855721416149
GBPJPY,21,1,-1,,1588,-0.7511335012594631,-1.1460703313942762,824,0.2643203883494787,0.3699412468741506,2412,-0.4042288557214167
GBPJPY,22,1,1,,1587,-1.558790170132284,-2.133111959450612,823,1.5238153098420146,1.9937599660005425,2410,-0.5060995850622226
GBPJPY,22,1,-1,,1587,1.1587901701322838,1.5857356671637315,823,-1.9238153098420152,-2.5171199698338818,2410,0.10609958506222228
GBPJPY,23,1,1,,1588,-1.1328715365239526,-1.698757765218223,823,-0.4455650060753776,-0.49758239972751933,2411,-0.8982579842389351
GBPJPY,23,1,-1,,1588,0.7328715365239529,1.098951799422452,823,0.04556500607537779,0.05088448320097636,2411,0.49825798423893536
GBPJPY,0,2,1,,1587,1.3273471959673029,1.5609352891091162,825,0.10569696969702666,0.1097864043725224,2412,0.9094941956882905
GBPJPY,0,2,-1,,1587,-1.7273471959673021,-2.0313277512626478,825,-0.5056969696970267,-0.52526247596556,2412,-1.30949419568829
GBPJPY,1,2,1,,1587,0.8732199117832465,1.2438356356584161,825,0.303151515151628,0.3942942742123914,2412,0.6782338308458148
GBPJPY,1,2,-1,,1587,-1.2732199117832461,-1.8136053437807675,825,-0.7031515151516285,-0.9145546120374249,2412,-1.0782338308458148
GBPJPY,2,2,1,,1584,1.0162878787878682,1.6219184489271465,825,-0.9564848484848988,-1.3566248505874652,2409,0.34068078040678357
GBPJPY,2,2,-1,,1584,-1.4162878787878683,-2.2602881403423853,825,0.5564848484848981,0.7892871231842961,2409,-0.7406807804067839
GBPJPY,3,2,1,,1580,1.3026582278480983,2.178870907459349,825,-0.26375757575760866,-0.37742370303422873,2405,0.765322245322232
GBPJPY,3,2,-1,,1580,-1.7026582278480988,-2.847924650299847,825,-0.13624242424239258,-0.19495599366283162,2405,-1.1653222453222327
GBPJPY,4,2,1,,1578,0.5173003802281458,0.9277793370455851,821,-0.920950060901317,-1.4152068025850866,2399,0.02509378907879654
GBPJPY,4,2,-1,,1578,-0.9173003802281461,-1.6451801915637325,821,0.5209500609013169,0.8005342540214652,2399,-0.42509378907879675
GBPJPY,5,2,1,,1520,-0.037960526315851506,-0.05866192510060895,822,-3.9014598540146284,-6.492351953541749,2342,-1.393979504696891
GBPJPY,5,2,-1,,1520,-0.3620394736841484,-0.5594741314177957,822,3.501459854014628,5.826718862701552,2342,0.993979504696891
GBPJPY,6,2,1,,1533,2.4724070450097346,4.389335553043401,809,2.4875154511742528,2.656080088483206,2342,2.4776259607172904
GBPJPY,6,2,-1,,1533,-2.8724070450097345,-5.099467092573311,809,-2.887515451174253,-3.083185791441454,2342,-2.8776259607172903
GBPJPY,7,2,1,,1580,0.7499367088607477,1.0245761025365288,821,5.9361753958587755,7.313856079584869,2401,2.523323615160365
GBPJPY,7,2,-1,,1580,-1.149936708860748,-1.571062807577542,821,-6.336175395858775,-7.806688962163584,2401,-2.9233236151603648
GBPJPY,8,2,1,,1579,-0.43236225459149336,-0.5724519558043755,821,1.2261875761267425,1.7235026715293322,2400,0.13500000000003654
GBPJPY,8,2,-1,,1579,0.032362254591492896,0.04284794923331804,821,-1.6261875761267428,-2.2857339989657106,2400,-0.535000000000037
GBPJPY,9,2,1,,1579,-0.4542115262824557,-0.6014703269298672,821,-1.7998781973203635,-2.326293066685489,2400,-0.9145416666666734
GBPJPY,9,2,-1,,1579,0.05421152628245561,0.07178731174734419,821,1.399878197320362,1.8093040681746222,2400,0.5145416666666728
GBPJPY,10,2,1,,1578,-1.6607097591888447,-1.4422820999568446,821,-0.587941534713806,-0.8505429487724514,2399,-1.2935806586077663
GBPJPY,10,2,-1,,1578,1.260709759188845,1.0948927763314305,821,0.18794153471380498,0.2718847669268876,2399,0.8935806586077663
GBPJPY,11,2,1,,1580,-1.3334177215189686,-1.154864944683105,821,-0.02338611449447741,-0.04406869389176561,2401,-0.8854643898375414
GBPJPY,11,2,-1,,1580,0.9334177215189687,0.8084273877058256,821,-0.37661388550552344,-0.7096895912166469,2401,0.4854643898375409
GBPJPY,12,2,1,,1580,-0.903924050632915,-1.3558284556709985,821,-0.6976857490864713,-1.453925325663315,2401,-0.8334027488546434
GBPJPY,12,2,-1,,1580,0.5039240506329149,0.7558539535115895,821,0.29768574908647066,0.6203550097627575,2401,0.433402748854643
GBPJPY,13,2,1,,1583,-0.46626658243840213,-0.7060857615959956,824,-0.2361650485437261,-0.44313155018023725,2407,-0.38749480681346943
GBPJPY,13,2,-1,,1583,0.06626658243840215,0.10035008317492786,824,-0.16383495145627466,-0.30741397366037804,2407,-0.012505193186530839
GBPJPY,14,2,1,,1583,-0.16405559065063935,-0.22089430476304547,824,0.6992718446601931,1.086640217798101,2407,0.131491483174091
GBPJPY,14,2,-1,,1583,-0.23594440934936037,-0.3176897297998375,824,-1.0992718446601943,-1.708224070256025,2407,-0.5314914831740912
GBPJPY,15,2,1,,1585,-0.20082018927446613,-0.22595537910736752,824,-0.5163834951455952,-0.5719457445719273,2409,-0.3087588210875879
GBPJPY,15,2,-1,,1585,-0.19917981072553242,-0.22410968640962123,824,0.11638349514559544,0.12890622069197377,2409,-0.09124117891241106
GBPJPY,16,2,1,,1587,-0.8502835538752695,-0.786762474587538,824,-1.2525485436893327,-1.1510356424119892,2411,-0.9877644131066208
GBPJPY,16,2,-1,,1587,0.4502835538752716,0.4166447786722075,824,0.8525485436893336,0.7834536758012083,2411,0.5877644131066224
GBPJPY,17,2,1,,1587,-1.0343415248897092,-1.0243387377083069,824,0.8205097087378899,0.7859966417505827,2411,-0.40041476565738165
GBPJPY,17,2,-1,,1587,0.6343415248897104,0.6282070102046555,824,-1.2205097087378898,-1.169171457785169,2411,0.0004147656573824894
GBPJPY,18,2,1,,1587,0.40333963453055965,0.4526324151093805,824,1.0945388349514193,1.1674737404679947,2411,0.6395686437162869
GBPJPY,18,2,-1,,1587,-0.8033396345305593,-0.9015170536212308,824,-1.49453883495142,-1.594127853848929,2411,-1.039568643716287
GBPJPY,19,2,1,,1587,0.25759294265911753,0.3035713903363366,824,-0.23131067961166876,-0.24256632662128147,2411,0.09050186644546017
GBPJPY,19,2,-1,,1587,-0.657592942659117,-0.7749684514554586,824,-0.16868932038833023,-0.1768977932862099,2411,-0.4905018664454595
GBPJPY,20,2,1,,1587,0.3779458097038705,0.42475060581349705,824,-0.8550970873786474,-0.8429110158542057,2411,-0.04346744089587848
GBPJPY,20,2,-1,,1587,-0.7779458097038686,-0.8742865920929028,824,0.4550970873786475,0.44861145464849467,2411,-0.35653255910412024
GBPJPY,21,2,1,,1588,-0.994647355163724,-0.992495859375398,824,1.050606796116529,0.9885846986166981,2412,-0.2959369817578665
GBPJPY,21,2,-1,,1588,0.5946473551637255,0.593361088957384,824,-1.450606796116529,-1.3649708793537387,2412,-0.10406301824213261
GBPJPY,22,2,1,,1587,-2.464524259609276,-2.5945368731899867,823,1.2001215066828308,1.010884699302839,2410,-1.2130705394190668
GBPJPY,22,2,-1,,1587,2.064524259609277,2.1734354191347016,823,-1.6001215066828296,-1.3478121499563813,2410,0.813070539419068
GBPJPY,23,2,1,,1588,-0.5692695214106404,-0.6018510211153915,823,-0.506439854192052,-0.4441394841277513,2411,-0.5478224802986958
GBPJPY,23,2,-1,,1588,0.1692695214106416,0.17895747176533117,823,0.10643985419205307,0.09334601441845496,2411,0.14782248029869705
GBPJPY,0,3,1,,1587,1.508758664146246,1.5451761642133846,825,0.18533333333337307,0.1705306458845533,2412,1.056094527363236
GBPJPY,0,3,-1,,1587,-1.9087586641462444,-1.9548311212141427,825,-0.585333333333372,-0.5385823995921424,2412,-1.4560945273632346
GBPJPY,1,3,1,,1587,1.949212350346549,2.4407509064424175,825,-0.5498181818181763,-0.5610354883176627,2412,1.0944444444444352
GBPJPY,1,3,-1,,1587,-2.3492123503465483,-2.941620071571291,825,0.14981818181817613,0.152874749462216,2412,-1.4944444444444347
GBPJPY,2,3,1,,1584,1.455997474747468,1.9217361488984153,825,-0.1833939393939246,-0.22464103933256763,2409,0.8945620589456211
GBPJPY,2,3,-1,,1584,-1.8559974747474677,-2.449686556018929,825,-0.21660606060607665,-0.26532289311788537,2409,-1.2945620589456215
GBPJPY,3,3,1,,1580,1.5644936708860984,2.2692666565852804,825,-1.6360000000000476,-2.023541509281592,2405,0.466611226611225
GBPJPY,3,3,-1,,1580,-1.9644936708860985,-2.8494586250960925,825,1.2360000000000475,1.528788084029383,2405,-0.866611226611225
GBPJPY,4,3,1,,1578,0.9861850443598991,1.2862162538029602,821,-3.2303288672350714,-4.567687270958245,2399,-0.4568153397249157
GBPJPY,4,3,-1,,1578,-1.3861850443598989,-1.8079099303229897,821,2.830328867235071,4.002086992016014,2399,0.05681533972491577
GBPJPY,5,3,1,,1520,0.7541447368420295,1.0806134230460551,821,-1.416808769792978,-1.3870118627000219,2341,-0.007219137120952652
GBPJPY,5,3,-1,,1520,-1.1541447368420295,-1.6537731205179798,821,1.016808769792978,0.9954242632238581,2341,-0.3927808628790473
GBPJPY,6,3,1,,1533,2.322635355512061,3.0378313020790277,809,4.642027194066791,5.174504331317345,2342,3.1238257899231527
GBPJPY,6,3,-1,,1533,-2.7226353555120615,-3.5610010359538995,809,-5.04202719406679,-5.620387486670777,2342,-3.523825789923153
GBPJPY,7,3,1,,1580,0.8174050632911531,0.934421385637239,821,5.185505481120625,5.680395586394325,2401,2.3110370678884027
GBPJPY,7,3,-1,,1580,-1.2174050632911535,-1.3916837284345487,821,-5.585505481120625,-6.118570464972739,2401,-2.711037067888403
GBPJPY,8,3,1,,1579,-0.7431285623812555,-0.7628541383179788,821,0.3861144945189187,0.4338983789409751,2400,-0.35683333333332085
GBPJPY,8,3,-1,,1579,0.3431285623812564,0.3522365537248022,821,-0.786114494518919,-0.8834006743485519,2400,-0.043166666666678614
GBPJPY,9,3,1,,1579,-1.5889170360987956,-1.2520058933195557,821,-1.3465286236297425,-1.5952011163564999,2400,-1.506000000000007
GBPJPY,9,3,-1,,1579,1.1889170360987962,0.9368211820035882,821,0.946528623629742,1.1213304274270866,2400,1.1060000000000072
GBPJPY,10,3,1,,1578,-1.6444866920152097,-1.212629342830133,821,-0.8527405602923434,-1.0956344443222987,2399,-1.373530637765742
GBPJPY,10,3,-1,,1578,1.2444866920152104,0.9176730263775786,821,0.45274056029234294,0.581698790107992,2399,0.9735306377657421
GBPJPY,11,3,1,,1580,-2.0436075949366854,-1.6605173455333293,821,-0.2646772228988928,-0.4337959563116065,2401,-1.4353186172427965
GBPJPY,11,3,-1,,1580,1.6436075949366868,1.3355004783720443,821,-0.1353227771011079,-0.2217889127760039,2401,1.035318617242797
GBPJPY,12,3,1,,1580,-0.4468987341772296,-0.5636429726248976,821,-0.5285018270401697,-0.8465867973133436,2401,-0.47480216576426576
GBPJPY,12,3,-1,,1580,0.04689873417722988,0.05915018307819948,821,0.12850182704016888,0.20584214592427735,2401,0.07480216576426567
GBPJPY,13,3,1,,1583,-0.8617182564750114,-0.9993279932905552,824,0.4536407766989609,0.6188818434814665,2407,-0.4114250103863728
GBPJPY,13,3,-1,,1583,0.4617182564750118,0.5354510888468887,824,-0.8536407766989613,-1.164583971923206,2407,0.01142501038637289
GBPJPY,14,3,1,,1583,0.23246999368287424,0.21963285585521003,824,-0.3145631067960622,-0.33078390010621184,2407,0.04520149563773772
GBPJPY,14,3,-1,,1583,-0.632469993682873,-0.5975446067452165,824,-0.08543689320393755,-0.08984254076966075,2407,-0.44520149563773687
GBPJPY,15,3,1,,1585,-1.2285804416404198,-1.0326701989168616,824,-0.5831310679611781,-0.4794564823371667,2409,-1.0078040680780722
GBPJPY,15,3,-1,,1585,0.8285804416404225,0.6964544611706163,824,0.1831310679611798,0.1505722855040222,2409,0.6078040680780746
GBPJPY,16,3,1,,1587,-0.6489603024574441,-0.5170439500676872,824,-0.164684466019408,-0.12736806260149214,2411,-0.48345085026957935
GBPJPY,16,3,-1,,1587,0.24896030245744652,0.1983533009726514,824,-0.23531553398059105,-0.18199460087274608,2411,0.08345085026958134
GBPJPY,17,3,1,,1587,-0.6200378071833698,-0.5268417695086043,824,1.0060679611650432,0.8287413738188047,2411,-0.06428867689755793
GBPJPY,17,3,-1,,1587,0.22003780718337157,0.1869645791792772,824,-1.4060679611650424,-1.158238547293689,2411,-0.33571132310244056
GBPJPY,18,3,1,,1587,0.44127284183996096,0.40644404506097187,824,0.8692961165048378,0.7286302272377386,2411,0.5875570302778949
