entry,exit,n,mean,win,n_tr,m_tr,t_tr,n_te,m_te,t_te
07:00,10:15,2399,0.7191294984021118,55.85660691954981,1579,-0.11985961579059044,-0.17847451264949402,820,2.33469512195123,3.665708657396048
07:00,10:30,2399,0.7312734472696907,54.439349729053774,1579,-0.06765357821407396,-0.10241673564730026,820,2.2696951219512322,3.3694374966956113
07:00,10:45,2399,0.6697165485618909,54.23092955398082,1579,0.043302723242543896,0.06400290150624016,820,1.875945121951219,2.6730058777803123
07:00,11:00,2399,0.8093754342086902,55.606502709462276,1579,0.09931391175849077,0.13841105189327077,820,2.1766768292682817,2.9598022868996474
07:00,11:15,2399,0.33268723079059975,53.89745727386411,1579,-0.44424213637323967,-0.5745037186619293,820,1.8287499999999928,2.3060936642365606
07:00,11:30,2400,0.37415972222222604,53.708333333333336,1580,-0.4538396624472557,-0.5467035734314749,820,1.9695731707317152,2.5829315896669423
07:00,11:45,2399,0.2927712935945498,54.23092955398082,1579,-0.7534937724298161,-0.7309184660740285,820,2.307469512195127,2.9674540463062566
07:30,08:00,2400,-0.3345833333333441,49.916666666666664,1580,-0.5885284810126684,-3.013880338672429,820,0.15472560975608582,0.41215040649577267
07:30,08:15,2400,0.02594097222221502,52.916666666666664,1580,-0.5070358649789194,-1.932367237346488,820,1.0528963414634256,3.1006600912479474
07:30,08:30,2400,0.14889930555555858,54.541666666666664,1580,-0.5250580168776424,-1.5059008630836603,820,1.447500000000019,4.581140943673211
07:30,08:45,2400,0.4465659722222097,54.666666666666664,1580,-0.23746308016879691,-0.6416826789324378,820,1.7645731707317105,4.949521877280394
07:30,09:00,2400,0.0034201388888844045,51.916666666666664,1580,-0.8183175105485382,-2.059398455006404,820,1.5867682926829423,4.003226198241424
07:30,09:15,2399,0.07183896067805083,52.355147978324304,1579,-0.6521110407430992,-1.4460354229087986,820,1.4658841463414602,3.4978398449948958
07:30,09:30,2399,-0.033878699458122746,52.98040850354314,1579,-0.7581222292590476,-1.6215605437430174,820,1.3607317073170728,2.959937436309662
07:30,09:45,2399,0.26938654995136,53.27219674864527,1579,-0.49146084019423086,-0.97388467937892,820,1.7344817073170766,3.468937038925167
07:30,10:00,2399,-0.14299708211756057,51.89662359316382,1579,-0.7768841038632289,-1.4355842449276504,820,1.0776219512195253,2.002173060532088
07:30,10:15,2399,-0.5651139363623774,51.229679032930385,1579,-1.1253852649356264,-1.7631843342643618,820,0.5137500000000129,0.894473582393875
07:30,10:30,2399,-0.5524489370571163,51.43809920800333,1579,-1.0723875870804527,-1.7138163283018863,820,0.44875000000001514,0.7323214356219954
